"Date","(Modeled) Snow Water Equivalent (in)","(Observed) Snow Water Equivalent (in)","(Modeled) Snow Depth (in)","(Observed) Snow Depth (in)","(Modeled) Snow Density (%)","(Observed) Snow Density (%)","(Modeled) Snow Melt (in/hr)","Assimilate Period","Satellite Snow Cover","Date w/o Time","Hour","Forecasted from 0 UTC"
"2008-03-06 16:00:00",4.21,,15.77,,26.7,,0.00,,,"2008-03-06","16","n"
"2008-03-06 17:00:00",4.21,,15.77,,26.7,,0.00,,,"2008-03-06","17","n"
"2008-03-06 18:00:00",4.21,3.40,15.76,12.00,26.7,28.3,0.00,,,"2008-03-06","18","n"
"2008-03-06 19:00:00",4.21,,15.75,,26.7,,0.00,,,"2008-03-06","19","n"
"2008-03-06 20:00:00",4.21,,15.74,,26.7,,0.00,,,"2008-03-06","20","n"
"2008-03-06 21:00:00",4.21,,15.72,,26.8,,0.00,,,"2008-03-06","21","n"
"2008-03-06 22:00:00",4.20,,15.71,,26.8,,0.00,,,"2008-03-06","22","n"
"2008-03-06 23:00:00",4.20,,15.70,,26.8,,0.00,,,"2008-03-06","23","n"
"2008-03-07 00:00:00",4.20,,15.69,12.00,26.8,,0.00,,,"2008-03-07","00","n"
"2008-03-07 01:00:00",4.20,,15.69,,26.8,,0.00,,,"2008-03-07","01","n"
"2008-03-07 02:00:00",4.20,,15.68,,26.8,,0.00,,,"2008-03-07","02","n"
"2008-03-07 03:00:00",4.20,,15.67,,26.8,,0.00,,,"2008-03-07","03","n"
"2008-03-07 04:00:00",4.20,,15.67,,26.8,,0.00,,,"2008-03-07","04","n"
"2008-03-07 05:00:00",4.20,,15.66,,26.8,,0.00,,,"2008-03-07","05","n"
"2008-03-07 06:00:00",4.20,,15.65,12.00,26.8,,0.00,,,"2008-03-07","06","n"
"2008-03-07 07:00:00",4.19,,15.64,,26.8,,0.00,,,"2008-03-07","07","n"
"2008-03-07 08:00:00",4.19,,15.63,,26.8,,0.00,,,"2008-03-07","08","n"
"2008-03-07 09:00:00",4.19,,15.62,,26.8,,0.00,,,"2008-03-07","09","n"
"2008-03-07 10:00:00",4.19,,15.62,,26.8,,0.00,,,"2008-03-07","10","n"
"2008-03-07 11:00:00",4.19,,15.62,,26.8,,0.00,,,"2008-03-07","11","n"
"2008-03-07 12:00:00",4.19,,15.61,12.00,26.8,,0.00,,,"2008-03-07","12","n"
"2008-03-07 13:00:00",4.19,,15.61,,26.8,,0.00,,,"2008-03-07","13","n"
"2008-03-07 14:00:00",4.19,,15.61,,26.8,,0.00,,,"2008-03-07","14","n"
"2008-03-07 15:00:00",4.19,,15.60,,26.9,,0.00,,,"2008-03-07","15","n"
"2008-03-07 16:00:00",4.19,,15.60,,26.9,,0.00,,,"2008-03-07","16","n"
"2008-03-07 17:00:00",4.19,,15.59,,26.9,,0.00,,,"2008-03-07","17","n"
"2008-03-07 18:00:00",4.19,,15.58,12.00,26.9,,0.00,,,"2008-03-07","18","n"
"2008-03-07 19:00:00",4.19,,15.58,,26.9,,0.00,,,"2008-03-07","19","n"
"2008-03-07 20:00:00",4.18,,15.57,,26.9,,0.00,,,"2008-03-07","20","n"
"2008-03-07 21:00:00",4.18,,15.56,,26.9,,0.00,,,"2008-03-07","21","n"
"2008-03-07 22:00:00",4.18,,15.56,,26.9,,0.00,,,"2008-03-07","22","n"
"2008-03-07 23:00:00",4.18,,15.56,,26.9,,0.00,,,"2008-03-07","23","n"
"2008-03-08 00:00:00",4.18,,15.55,12.00,26.9,,0.00,,,"2008-03-08","00","n"
"2008-03-08 01:00:00",4.18,,15.55,,26.9,,0.00,,,"2008-03-08","01","n"
"2008-03-08 02:00:00",4.18,,15.55,,26.9,,0.00,,,"2008-03-08","02","n"
"2008-03-08 03:00:00",4.18,,15.55,,26.9,,0.00,,,"2008-03-08","03","n"
"2008-03-08 04:00:00",4.18,,15.55,,26.9,,0.00,,,"2008-03-08","04","n"
"2008-03-08 05:00:00",4.18,,15.55,,26.9,,0.00,,,"2008-03-08","05","n"
"2008-03-08 06:00:00",4.18,,15.54,12.00,26.9,,0.00,,,"2008-03-08","06","n"
"2008-03-08 07:00:00",4.18,,15.54,,26.9,,0.00,,,"2008-03-08","07","n"
"2008-03-08 08:00:00",4.18,,15.54,,26.9,,0.00,,,"2008-03-08","08","n"
"2008-03-08 09:00:00",4.18,,15.54,,26.9,,0.00,,,"2008-03-08","09","n"
"2008-03-08 10:00:00",4.18,,15.53,,26.9,,0.00,,,"2008-03-08","10","n"
"2008-03-08 11:00:00",4.18,,15.53,,26.9,,0.00,,,"2008-03-08","11","n"
"2008-03-08 12:00:00",4.18,,15.53,12.00,26.9,,0.00,,,"2008-03-08","12","n"
"2008-03-08 13:00:00",4.18,,15.53,,26.9,,0.00,,,"2008-03-08","13","n"
"2008-03-08 14:00:00",4.18,,15.53,,26.9,,0.00,,,"2008-03-08","14","n"
"2008-03-08 15:00:00",4.18,,15.53,,26.9,,0.00,,,"2008-03-08","15","n"
"2008-03-08 16:00:00",4.18,,15.52,,26.9,,0.00,,,"2008-03-08","16","n"
"2008-03-08 17:00:00",4.18,,15.52,,26.9,,0.00,,,"2008-03-08","17","n"
"2008-03-08 18:00:00",4.18,3.40,15.51,12.00,26.9,28.3,0.00,,,"2008-03-08","18","n"
"2008-03-08 19:00:00",4.18,,15.50,,26.9,,0.00,,,"2008-03-08","19","n"
"2008-03-08 20:00:00",4.18,,15.50,,27.0,,0.00,,,"2008-03-08","20","n"
"2008-03-08 21:00:00",4.18,,15.49,,27.0,,0.00,,,"2008-03-08","21","n"
"2008-03-08 22:00:00",4.18,,15.49,,27.0,,0.00,,,"2008-03-08","22","n"
"2008-03-08 23:00:00",4.18,,15.49,,27.0,,0.00,,,"2008-03-08","23","n"
"2008-03-09 00:00:00",4.18,,15.49,12.00,27.0,,0.00,,,"2008-03-09","00","n"
"2008-03-09 01:00:00",4.18,,15.49,,27.0,,0.00,,,"2008-03-09","01","n"
"2008-03-09 02:00:00",4.18,,15.48,,27.0,,0.00,,,"2008-03-09","02","n"
"2008-03-09 03:00:00",4.18,,15.48,,27.0,,0.00,,,"2008-03-09","03","n"
"2008-03-09 04:00:00",4.18,,15.48,,27.0,,0.00,,,"2008-03-09","04","n"
"2008-03-09 05:00:00",4.18,,15.48,,27.0,,0.00,,,"2008-03-09","05","n"
"2008-03-09 06:00:00",4.17,,15.47,12.00,27.0,,0.00,,,"2008-03-09","06","n"
"2008-03-09 07:00:00",4.17,,15.47,,27.0,,0.00,,,"2008-03-09","07","n"
"2008-03-09 08:00:00",4.17,,15.47,,27.0,,0.00,,,"2008-03-09","08","n"
"2008-03-09 09:00:00",4.17,,15.47,,27.0,,0.00,,,"2008-03-09","09","n"
"2008-03-09 10:00:00",4.17,,15.47,,27.0,,0.00,,,"2008-03-09","10","n"
"2008-03-09 11:00:00",4.17,,15.47,,27.0,,0.00,,,"2008-03-09","11","n"
"2008-03-09 12:00:00",4.17,,15.46,12.00,27.0,,0.00,,,"2008-03-09","12","n"
"2008-03-09 13:00:00",4.17,,15.46,,27.0,,0.00,,,"2008-03-09","13","n"
"2008-03-09 14:00:00",4.17,,15.46,,27.0,,0.00,,,"2008-03-09","14","n"
"2008-03-09 15:00:00",4.17,,15.46,,27.0,,0.00,,,"2008-03-09","15","n"
"2008-03-09 16:00:00",4.17,,15.46,,27.0,,0.00,,,"2008-03-09","16","n"
"2008-03-09 17:00:00",4.17,3.40,15.46,12.00,27.0,28.3,0.00,,,"2008-03-09","17","n"
"2008-03-09 18:00:00",4.17,,15.45,,27.0,,0.00,,,"2008-03-09","18","n"
"2008-03-09 19:00:00",4.17,,15.45,,27.0,,0.00,,,"2008-03-09","19","n"
"2008-03-09 20:00:00",4.17,,15.44,,27.0,,0.00,,,"2008-03-09","20","n"
"2008-03-09 21:00:00",4.17,,15.43,,27.0,,0.00,,,"2008-03-09","21","n"
"2008-03-09 22:00:00",4.17,,15.43,,27.0,,0.00,,,"2008-03-09","22","n"
"2008-03-09 23:00:00",4.17,,15.43,,27.0,,0.00,,,"2008-03-09","23","n"
"2008-03-10 00:00:00",4.17,,15.42,11.00,27.0,,0.00,,,"2008-03-10","00","n"
"2008-03-10 01:00:00",4.17,,15.42,,27.0,,0.00,,,"2008-03-10","01","n"
"2008-03-10 02:00:00",4.17,,15.42,,27.0,,0.00,,,"2008-03-10","02","n"
"2008-03-10 03:00:00",4.17,,15.42,,27.0,,0.00,,,"2008-03-10","03","n"
"2008-03-10 04:00:00",4.17,,15.42,,27.0,,0.00,,,"2008-03-10","04","n"
"2008-03-10 05:00:00",4.17,,15.41,12.00,27.0,,0.00,,,"2008-03-10","05","n"
"2008-03-10 06:00:00",4.17,,15.41,,27.1,,0.00,,,"2008-03-10","06","n"
"2008-03-10 07:00:00",4.17,,15.41,,27.1,,0.00,,,"2008-03-10","07","n"
"2008-03-10 08:00:00",4.17,,15.41,,27.1,,0.00,,,"2008-03-10","08","n"
"2008-03-10 09:00:00",4.17,,15.41,,27.1,,0.00,,,"2008-03-10","09","n"
"2008-03-10 10:00:00",4.17,,15.40,,27.1,,0.00,,,"2008-03-10","10","n"
"2008-03-10 11:00:00",4.17,,15.40,,27.1,,0.00,,,"2008-03-10","11","n"
"2008-03-10 12:00:00",4.17,,15.40,11.00,27.1,,0.00,,,"2008-03-10","12","n"
"2008-03-10 13:00:00",4.17,,15.40,,27.1,,0.00,,,"2008-03-10","13","n"
"2008-03-10 14:00:00",4.17,,15.40,,27.1,,0.00,,,"2008-03-10","14","n"
"2008-03-10 15:00:00",4.17,,15.40,,27.1,,0.00,,,"2008-03-10","15","n"
"2008-03-10 16:00:00",4.17,,15.39,,27.1,,0.00,,,"2008-03-10","16","n"
"2008-03-10 17:00:00",4.17,,15.39,,27.1,,0.00,,,"2008-03-10","17","n"
"2008-03-10 18:00:00",4.17,3.00,15.38,11.00,27.1,27.3,0.00,,,"2008-03-10","18","n"
"2008-03-10 19:00:00",4.16,,15.37,,27.1,,0.00,,,"2008-03-10","19","n"
"2008-03-10 20:00:00",4.16,,15.36,,27.1,,0.00,,,"2008-03-10","20","n"
"2008-03-10 21:00:00",4.16,,15.35,,27.1,,0.00,,,"2008-03-10","21","n"
"2008-03-10 22:00:00",4.16,,15.35,,27.1,,0.00,,,"2008-03-10","22","n"
"2008-03-10 23:00:00",4.16,,15.34,,27.1,,0.00,,,"2008-03-10","23","n"
"2008-03-11 00:00:00",4.16,,15.33,11.00,27.1,,0.00,,,"2008-03-11","00","n"
"2008-03-11 01:00:00",4.16,,15.32,,27.1,,0.00,,,"2008-03-11","01","n"
"2008-03-11 02:00:00",4.16,,15.32,,27.1,,0.00,,,"2008-03-11","02","n"
"2008-03-11 03:00:00",4.15,,15.31,,27.1,,0.00,,,"2008-03-11","03","n"
"2008-03-11 04:00:00",4.15,,15.31,,27.1,,0.00,,,"2008-03-11","04","n"
"2008-03-11 05:00:00",4.15,,15.30,,27.1,,0.00,,,"2008-03-11","05","n"
"2008-03-11 06:00:00",4.15,,15.30,11.00,27.1,,0.00,,,"2008-03-11","06","n"
"2008-03-11 07:00:00",4.15,,15.29,,27.2,,0.00,,,"2008-03-11","07","n"
"2008-03-11 08:00:00",4.15,,15.28,,27.2,,0.00,,,"2008-03-11","08","n"
"2008-03-11 09:00:00",4.15,,15.28,,27.2,,0.00,,,"2008-03-11","09","n"
"2008-03-11 10:00:00",4.15,,15.27,,27.2,,0.00,,,"2008-03-11","10","n"
"2008-03-11 11:00:00",4.15,,15.27,,27.2,,0.00,,,"2008-03-11","11","n"
"2008-03-11 12:00:00",4.15,,15.27,11.00,27.2,,0.00,,,"2008-03-11","12","n"
"2008-03-11 13:00:00",4.15,,15.27,,27.2,,0.00,,,"2008-03-11","13","n"
"2008-03-11 14:00:00",4.15,,15.27,,27.2,,0.00,,,"2008-03-11","14","n"
"2008-03-11 15:00:00",4.15,,15.26,,27.2,,0.00,,,"2008-03-11","15","n"
"2008-03-11 16:00:00",4.15,,15.25,,27.2,,0.00,,,"2008-03-11","16","n"
"2008-03-11 17:00:00",4.15,,15.24,,27.2,,0.00,,,"2008-03-11","17","n"
"2008-03-11 18:00:00",4.14,3.00,15.22,11.00,27.2,27.3,0.00,,,"2008-03-11","18","n"
"2008-03-11 19:00:00",4.14,,15.20,,27.2,,0.00,,,"2008-03-11","19","n"
"2008-03-11 20:00:00",4.12,,15.18,,27.1,,0.00,,,"2008-03-11","20","n"
"2008-03-11 21:00:00",4.11,,14.83,,27.7,,0.00,,,"2008-03-11","21","n"
"2008-03-11 22:00:00",4.11,,14.52,,28.3,,0.00,,,"2008-03-11","22","n"
"2008-03-11 23:00:00",4.09,,14.30,,28.6,,0.00,,,"2008-03-11","23","n"
"2008-03-12 00:00:00",4.07,,14.29,10.00,28.5,,0.00,,,"2008-03-12","00","n"
"2008-03-12 01:00:00",4.06,,14.18,,28.6,,0.00,,,"2008-03-12","01","n"
"2008-03-12 02:00:00",4.06,,14.18,,28.6,,0.00,,,"2008-03-12","02","n"
"2008-03-12 03:00:00",4.06,,14.17,,28.6,,0.00,,,"2008-03-12","03","n"
"2008-03-12 04:00:00",4.05,,14.17,,28.6,,0.00,,,"2008-03-12","04","n"
"2008-03-12 05:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-12","05","n"
"2008-03-12 06:00:00",4.05,,14.16,10.00,28.6,,0.00,,,"2008-03-12","06","n"
"2008-03-12 07:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-12","07","n"
"2008-03-12 08:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-12","08","n"
"2008-03-12 09:00:00",4.05,,14.15,,28.6,,0.00,,,"2008-03-12","09","n"
"2008-03-12 10:00:00",4.05,,14.15,,28.6,,0.00,,,"2008-03-12","10","n"
"2008-03-12 11:00:00",4.05,,14.15,,28.6,,0.00,,,"2008-03-12","11","n"
"2008-03-12 12:00:00",4.05,,14.15,10.00,28.6,,0.00,,,"2008-03-12","12","n"
"2008-03-12 13:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-12","13","n"
"2008-03-12 14:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-12","14","n"
"2008-03-12 15:00:00",4.05,,14.15,,28.6,,0.00,,,"2008-03-12","15","n"
"2008-03-12 16:00:00",4.05,,14.15,,28.6,,0.00,,,"2008-03-12","16","n"
"2008-03-12 17:00:00",4.05,,14.14,,28.6,,0.00,,,"2008-03-12","17","n"
"2008-03-12 18:00:00",4.05,3.00,14.14,10.00,28.6,30.0,0.00,,,"2008-03-12","18","n"
"2008-03-12 19:00:00",4.05,,14.13,,28.6,,0.00,,,"2008-03-12","19","n"
"2008-03-12 20:00:00",4.04,,14.13,,28.6,,0.00,,,"2008-03-12","20","n"
"2008-03-12 21:00:00",4.04,,14.12,,28.6,,0.00,,,"2008-03-12","21","n"
"2008-03-12 22:00:00",4.04,,14.12,,28.6,,0.00,,,"2008-03-12","22","n"
"2008-03-12 23:00:00",4.03,,14.11,,28.6,,0.00,,,"2008-03-12","23","n"
"2008-03-13 00:00:00",4.03,,14.11,10.00,28.6,,0.00,,,"2008-03-13","00","n"
"2008-03-13 01:00:00",4.03,,14.11,,28.6,,0.00,,,"2008-03-13","01","n"
"2008-03-13 02:00:00",4.04,,14.13,,28.6,,0.00,,,"2008-03-13","02","n"
"2008-03-13 03:00:00",4.04,,14.15,,28.6,,0.00,,,"2008-03-13","03","n"
"2008-03-13 04:00:00",4.05,,14.16,,28.6,,0.00,,,"2008-03-13","04","n"
"2008-03-13 05:00:00",4.05,,14.17,,28.6,,0.00,,,"2008-03-13","05","n"
"2008-03-13 06:00:00",4.06,,14.30,11.00,28.4,,0.00,,,"2008-03-13","06","n"
"2008-03-13 07:00:00",4.09,,14.59,,28.0,,0.00,,,"2008-03-13","07","n"
"2008-03-13 08:00:00",4.11,,14.75,,27.9,,0.00,,,"2008-03-13","08","n"
"2008-03-13 09:00:00",4.11,,14.78,,27.8,,0.00,,,"2008-03-13","09","n"
"2008-03-13 10:00:00",4.11,,14.79,,27.8,,0.00,,,"2008-03-13","10","n"
"2008-03-13 11:00:00",4.12,,14.83,,27.8,,0.00,,,"2008-03-13","11","n"
"2008-03-13 12:00:00",4.13,,14.87,11.00,27.7,,0.00,,,"2008-03-13","12","n"
"2008-03-13 13:00:00",4.13,,14.92,,27.7,,0.00,,,"2008-03-13","13","n"
"2008-03-13 14:00:00",4.13,,14.93,,27.7,,0.00,,,"2008-03-13","14","n"
"2008-03-13 15:00:00",4.13,,14.93,,27.7,,0.00,,,"2008-03-13","15","n"
"2008-03-13 16:00:00",4.13,,14.93,,27.7,,0.00,,,"2008-03-13","16","n"
"2008-03-13 17:00:00",4.12,,14.93,,27.6,,0.00,,,"2008-03-13","17","n"
"2008-03-13 18:00:00",4.10,3.00,14.83,10.00,27.6,30.0,0.00,,,"2008-03-13","18","n"
"2008-03-13 19:00:00",4.09,,14.36,,28.5,,0.00,,,"2008-03-13","19","n"
"2008-03-13 20:00:00",4.08,,13.85,,29.5,,0.00,,,"2008-03-13","20","n"
"2008-03-13 21:00:00",4.08,,13.26,,30.7,,0.00,,,"2008-03-13","21","n"
"2008-03-13 22:00:00",4.06,,13.27,,30.6,,0.00,,,"2008-03-13","22","n"
"2008-03-13 23:00:00",4.05,,12.59,,32.1,,0.00,,,"2008-03-13","23","n"
"2008-03-14 00:00:00",4.02,,11.98,9.00,33.6,,0.07,,,"2008-03-14","00","n"
"2008-03-14 01:00:00",3.99,,11.97,,33.3,,0.11,,,"2008-03-14","01","n"
"2008-03-14 02:00:00",3.89,,11.97,,32.5,,0.34,,,"2008-03-14","02","n"
"2008-03-14 03:00:00",3.53,,11.91,,29.6,,0.00,,,"2008-03-14","03","n"
"2008-03-14 04:00:00",3.52,,11.82,,29.8,,0.00,,,"2008-03-14","04","n"
"2008-03-14 05:00:00",3.52,,11.81,,29.8,,0.00,,,"2008-03-14","05","n"
"2008-03-14 06:00:00",3.52,,11.80,8.00,29.8,,0.00,,,"2008-03-14","06","n"
"2008-03-14 07:00:00",3.52,,11.79,,29.8,,0.00,,,"2008-03-14","07","n"
"2008-03-14 08:00:00",3.52,,11.79,,29.8,,0.00,,,"2008-03-14","08","n"
"2008-03-14 09:00:00",3.52,,11.78,,29.8,,0.00,,,"2008-03-14","09","n"
"2008-03-14 10:00:00",3.52,,11.78,,29.8,,0.00,,,"2008-03-14","10","n"
"2008-03-14 11:00:00",3.51,,11.78,,29.8,,0.00,,,"2008-03-14","11","n"
"2008-03-14 12:00:00",3.51,,11.77,8.00,29.8,,0.00,,,"2008-03-14","12","n"
"2008-03-14 13:00:00",3.49,,11.70,,29.8,,0.00,,,"2008-03-14","13","n"
"2008-03-14 14:00:00",3.49,,11.56,,30.2,,0.00,,,"2008-03-14","14","n"
"2008-03-14 15:00:00",3.49,,11.56,,30.2,,0.00,,,"2008-03-14","15","n"
"2008-03-14 16:00:00",3.47,,11.56,,30.1,,0.00,,,"2008-03-14","16","n"
"2008-03-14 17:00:00",3.47,,11.29,,30.7,,0.00,,,"2008-03-14","17","n"
"2008-03-14 18:00:00",3.44,,10.97,8.00,31.4,,0.00,,,"2008-03-14","18","n"
"2008-03-14 19:00:00",3.42,,10.58,,32.3,,0.00,,,"2008-03-14","19","n"
"2008-03-14 20:00:00",3.40,,10.57,,32.1,,0.00,,,"2008-03-14","20","n"
"2008-03-14 21:00:00",3.38,,10.11,,33.5,,0.20,,,"2008-03-14","21","n"
"2008-03-14 22:00:00",3.18,,9.79,,32.5,,0.00,,,"2008-03-14","22","n"
"2008-03-14 23:00:00",3.17,,9.78,,32.5,,0.00,,,"2008-03-14","23","n"
"2008-03-15 00:00:00",3.15,,9.59,7.00,32.9,,0.07,,,"2008-03-15","00","n"
"2008-03-15 01:00:00",3.07,,9.59,,32.0,,0.00,,,"2008-03-15","01","n"
"2008-03-15 02:00:00",3.06,,9.58,,31.9,,0.00,,,"2008-03-15","02","n"
"2008-03-15 03:00:00",3.05,,9.58,,31.9,,0.00,,,"2008-03-15","03","n"
"2008-03-15 04:00:00",3.05,,9.57,,31.8,,0.00,,,"2008-03-15","04","n"
"2008-03-15 05:00:00",3.04,,9.57,,31.8,,0.00,,,"2008-03-15","05","n"
"2008-03-15 06:00:00",3.04,,9.57,8.00,31.8,,0.00,,,"2008-03-15","06","n"
"2008-03-15 07:00:00",3.03,,9.57,,31.7,,0.00,,,"2008-03-15","07","n"
"2008-03-15 08:00:00",3.03,,9.56,,31.7,,0.00,,,"2008-03-15","08","n"
"2008-03-15 09:00:00",3.03,,9.56,,31.7,,0.00,,,"2008-03-15","09","n"
"2008-03-15 10:00:00",3.03,,9.56,,31.7,,0.00,,,"2008-03-15","10","n"
"2008-03-15 11:00:00",3.03,,9.56,,31.7,,0.00,,,"2008-03-15","11","n"
"2008-03-15 12:00:00",3.03,,9.55,7.00,31.7,,0.00,,,"2008-03-15","12","n"
"2008-03-15 13:00:00",3.03,,9.55,,31.7,,0.00,,,"2008-03-15","13","n"
"2008-03-15 14:00:00",3.03,,9.55,,31.7,,0.00,,,"2008-03-15","14","n"
"2008-03-15 15:00:00",3.03,,9.55,,31.7,,0.00,,,"2008-03-15","15","n"
"2008-03-15 16:00:00",3.03,,9.54,,31.8,,0.00,,,"2008-03-15","16","n"
"2008-03-15 17:00:00",3.03,,9.53,,31.8,,0.00,,,"2008-03-15","17","n"
"2008-03-15 18:00:00",3.02,,9.52,,31.7,,0.00,,,"2008-03-15","18","n"
"2008-03-15 19:00:00",3.01,1.80,9.52,6.00,31.7,30.0,0.00,,,"2008-03-15","19","n"
"2008-03-15 20:00:00",3.01,,9.51,,31.6,,0.00,,,"2008-03-15","20","n"
"2008-03-15 21:00:00",3.00,,9.50,,31.6,,0.00,,,"2008-03-15","21","n"
"2008-03-15 22:00:00",3.00,,9.50,,31.6,,0.00,,,"2008-03-15","22","n"
"2008-03-15 23:00:00",3.00,,9.49,,31.6,,0.00,,,"2008-03-15","23","n"
"2008-03-16 00:00:00",3.00,,9.49,6.00,31.6,,0.00,,,"2008-03-16","00","n"
"2008-03-16 01:00:00",3.00,,9.49,,31.6,,0.00,,,"2008-03-16","01","n"
"2008-03-16 02:00:00",3.00,,9.49,,31.6,,0.00,,,"2008-03-16","02","n"
"2008-03-16 03:00:00",3.00,,9.48,,31.6,,0.00,,,"2008-03-16","03","n"
"2008-03-16 04:00:00",3.00,,9.48,,31.6,,0.00,,,"2008-03-16","04","n"
"2008-03-16 05:00:00",3.00,,9.48,,31.6,,0.00,,,"2008-03-16","05","n"
"2008-03-16 06:00:00",3.00,,9.48,7.00,31.6,,0.00,,,"2008-03-16","06","n"
"2008-03-16 07:00:00",3.00,,9.48,,31.6,,0.00,,,"2008-03-16","07","n"
"2008-03-16 08:00:00",3.00,,9.48,,31.6,,0.00,,,"2008-03-16","08","n"
"2008-03-16 09:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","09","n"
"2008-03-16 10:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","10","n"
"2008-03-16 11:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","11","n"
"2008-03-16 12:00:00",3.00,,9.47,6.00,31.6,,0.00,,,"2008-03-16","12","n"
"2008-03-16 13:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","13","n"
"2008-03-16 14:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","14","n"
"2008-03-16 15:00:00",3.00,,9.47,,31.6,,0.00,,,"2008-03-16","15","n"
"2008-03-16 16:00:00",2.99,,9.46,,31.6,,0.00,,,"2008-03-16","16","n"
"2008-03-16 17:00:00",2.99,,9.46,,31.6,,0.00,,,"2008-03-16","17","n"
"2008-03-16 18:00:00",2.99,1.80,9.45,6.00,31.7,30.0,0.00,,,"2008-03-16","18","n"
"2008-03-16 19:00:00",2.99,,9.45,,31.7,,0.00,,,"2008-03-16","19","n"
"2008-03-16 20:00:00",2.99,,9.44,,31.7,,0.00,,,"2008-03-16","20","n"
"2008-03-16 21:00:00",2.99,,9.44,,31.7,,0.00,,,"2008-03-16","21","n"
"2008-03-16 22:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-16","22","n"
"2008-03-16 23:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-16","23","n"
"2008-03-17 00:00:00",2.99,,9.43,6.00,31.7,,0.00,,,"2008-03-17","00","n"
"2008-03-17 01:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","01","n"
"2008-03-17 02:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","02","n"
"2008-03-17 03:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","03","n"
"2008-03-17 04:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","04","n"
"2008-03-17 05:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","05","n"
"2008-03-17 06:00:00",2.99,,9.43,6.00,31.7,,0.00,,,"2008-03-17","06","n"
"2008-03-17 07:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","07","n"
"2008-03-17 08:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","08","n"
"2008-03-17 09:00:00",2.99,,9.43,,31.7,,0.00,,,"2008-03-17","09","n"
"2008-03-17 10:00:00",2.99,,9.44,,31.7,,0.00,,,"2008-03-17","10","n"
"2008-03-17 11:00:00",2.99,,9.44,,31.6,,0.00,,,"2008-03-17","11","n"
"2008-03-17 12:00:00",2.99,,9.44,6.00,31.6,,0.00,,,"2008-03-17","12","n"
"2008-03-17 13:00:00",2.99,,9.44,,31.6,,0.00,,,"2008-03-17","13","n"
"2008-03-17 14:00:00",2.99,,9.45,,31.6,,0.00,,,"2008-03-17","14","n"
"2008-03-17 15:00:00",2.99,,9.44,,31.6,,0.00,,,"2008-03-17","15","n"
"2008-03-17 16:00:00",2.99,,9.44,,31.6,,0.00,,,"2008-03-17","16","n"
"2008-03-17 17:00:00",2.98,,9.43,,31.6,,0.00,,,"2008-03-17","17","n"
"2008-03-17 18:00:00",2.97,1.80,9.43,5.00,31.5,36.0,0.00,,,"2008-03-17","18","n"
"2008-03-17 19:00:00",2.96,,9.26,,31.9,,0.00,,,"2008-03-17","19","n"
"2008-03-17 20:00:00",2.92,,9.26,,31.6,,0.00,,,"2008-03-17","20","n"
"2008-03-17 21:00:00",2.94,,8.97,,32.8,,0.00,,,"2008-03-17","21","n"
"2008-03-17 22:00:00",2.95,,8.97,,32.9,,0.00,,,"2008-03-17","22","n"
"2008-03-17 23:00:00",2.95,,8.97,,32.9,,0.00,,,"2008-03-17","23","n"
"2008-03-18 00:00:00",2.95,,8.97,5.00,32.8,,0.00,,,"2008-03-18","00","n"
"2008-03-18 01:00:00",2.95,,8.97,,32.9,,0.00,,,"2008-03-18","01","n"
"2008-03-18 02:00:00",2.95,,8.97,,32.8,,0.00,,,"2008-03-18","02","n"
"2008-03-18 03:00:00",2.95,,8.97,,32.8,,0.00,,,"2008-03-18","03","n"
"2008-03-18 04:00:00",2.95,,8.97,,32.9,,0.00,,,"2008-03-18","04","n"
"2008-03-18 05:00:00",2.95,,8.97,,32.9,,0.00,,,"2008-03-18","05","n"
"2008-03-18 06:00:00",2.95,,8.97,5.00,32.8,,0.00,,,"2008-03-18","06","n"
"2008-03-18 07:00:00",2.95,,8.98,,32.8,,0.00,,,"2008-03-18","07","n"
"2008-03-18 08:00:00",2.95,,8.99,,32.8,,0.00,,,"2008-03-18","08","n"
"2008-03-18 09:00:00",2.95,,8.99,,32.8,,0.00,,,"2008-03-18","09","n"
"2008-03-18 10:00:00",2.95,,9.00,,32.8,,0.00,,,"2008-03-18","10","n"
"2008-03-18 11:00:00",2.95,,9.01,,32.8,,0.00,,,"2008-03-18","11","n"
